data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-07-01,consistent,2,424
2021-07-01,2021-06-28,consistent,3,11473
2021-07-01,2021-06-30,consistent,5,29678
2021-07-01,2021-06-29,inconsistent,0,2
2021-07-01,2021-06-29,consistent,5,31498
2021-07-02,2021-07-01,consistent,3,888
2021-07-02,2021-06-30,consistent,3,29903
2021-07-02,2021-06-29,inconsistent,0,2
2021-07-02,2021-06-29,consistent,4,31815
2021-07-02,2021-06-28,consistent,5,11583
2021-07-02,2021-07-01,consistent,2,888
2021-07-02,2021-06-30,consistent,3,29903
2021-07-02,2021-06-29,inconsistent,0,2
2021-07-02,2021-06-29,consistent,4,31815
2021-07-02,2021-07-02,consistent,1,2
2021-07-02,2021-07-01,consistent,2,940
2021-07-02,2021-06-30,consistent,3,30162
2021-07-02,2021-06-29,inconsistent,0,4
2021-07-02,2021-06-29,consistent,4,32403
2021-07-02,2021-07-02,consistent,1,71
2021-07-02,2021-07-01,consistent,2,1022
2021-07-02,2021-06-28,consistent,2,11726
2021-07-02,2021-06-30,consistent,4,30238
2021-07-02,2021-06-29,inconsistent,0,4
2021-07-02,2021-06-29,consistent,3,32522
2021-07-02,2021-07-02,consistent,3,275
2021-07-02,2021-07-01,consistent,4,2089
2021-07-02,2021-06-30,consistent,6,30571
2021-07-02,2021-06-28,consistent,4,11897
2021-07-02,2021-06-29,inconsistent,0,4
2021-07-02,2021-06-29,consistent,6,32921
2021-07-02,2021-07-02,consistent,2,765
2021-07-02,2021-07-01,consistent,2,2257
2021-07-02,2021-06-30,consistent,3,30730
2021-07-02,2021-06-29,inconsistent,0,4
2021-07-02,2021-06-29,consistent,5,33023
2021-07-02,2021-06-28,consistent,5,11982
2021-07-03,2021-07-01,consistent,2,2305
2021-07-03,2021-07-02,consistent,2,1049
2021-07-03,2021-06-28,consistent,2,12026
2021-07-03,2021-06-30,consistent,3,30818
2021-07-03,2021-06-29,inconsistent,0,4
2021-07-03,2021-06-29,consistent,4,33091
2021-07-03,2021-07-02,consistent,2,1065
2021-07-03,2021-07-01,consistent,2,2314
2021-07-03,2021-07-02,consistent,1,1065
2021-07-03,2021-07-01,consistent,2,2314
2021-07-03,2021-06-30,consistent,4,30833
