data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-06-30,2021-05-30,inconsistent,0,12
2021-06-30,2021-05-30,consistent,4,10076
2021-06-30,2021-05-29,inconsistent,0,234
2021-06-30,2021-05-29,consistent,16,95031
2021-06-30,2021-05-28,inconsistent,0,1398
2021-06-30,2021-05-28,consistent,49,245733
2021-06-30,2021-05-27,inconsistent,0,1452
2021-06-30,2021-05-27,consistent,26,169881
2021-06-30,2021-05-26,inconsistent,0,1592
2021-06-30,2021-05-26,consistent,24,174838
2021-06-30,2021-05-25,inconsistent,0,1919
2021-06-30,2021-05-25,consistent,28,192307
2021-06-30,2021-05-24,inconsistent,0,2448
2021-06-30,2021-05-24,consistent,30,221062
2021-07-07,2021-05-30,inconsistent,0,12
2021-07-07,2021-05-30,consistent,3,10089
2021-07-08,2021-05-29,inconsistent,0,256
2021-07-08,2021-05-29,consistent,13,95248
2021-07-08,2021-05-28,inconsistent,0,1528
2021-07-08,2021-05-28,consistent,37,246882
2021-07-08,2021-05-26,inconsistent,0,1671
2021-07-08,2021-05-26,consistent,18,175309
2021-07-08,2021-05-27,inconsistent,0,1561
2021-07-08,2021-05-27,consistent,20,170527
2021-07-08,2021-05-25,inconsistent,0,2023
2021-07-08,2021-05-25,consistent,25,192949
2021-07-08,2021-05-24,inconsistent,0,2660
2021-07-08,2021-05-24,consistent,27,221749
