data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-02,2021-06-28,inconsistent,0,28
2021-07-02,2021-06-28,consistent,4,34497
2021-07-02,2021-06-29,inconsistent,0,2
2021-07-02,2021-06-29,consistent,4,31693
2021-07-02,2021-06-30,inconsistent,0,12
2021-07-02,2021-07-01,inconsistent,0,38
2021-07-02,2021-06-30,consistent,3,27415
2021-07-02,2021-07-01,consistent,3,15388
2021-07-02,2021-07-02,consistent,1,16
2021-07-02,2021-07-01,inconsistent,0,38
2021-07-02,2021-07-01,consistent,3,15525
2021-07-02,2021-06-30,inconsistent,0,12
2021-07-02,2021-06-30,consistent,3,27445
2021-07-02,2021-06-29,inconsistent,0,16
2021-07-02,2021-06-29,consistent,4,31754
2021-07-02,2021-07-02,consistent,2,1706
2021-07-02,2021-07-01,inconsistent,0,38
2021-07-02,2021-07-01,consistent,2,16275
2021-07-02,2021-06-30,inconsistent,0,12
2021-07-02,2021-06-30,consistent,2,28248
2021-07-02,2021-06-29,inconsistent,0,16
2021-07-02,2021-06-29,consistent,3,32059
2021-07-02,2021-06-28,inconsistent,0,28
2021-07-02,2021-06-28,consistent,3,34891
2021-07-02,2021-07-02,consistent,2,5032
2021-07-02,2021-07-01,inconsistent,0,40
2021-07-02,2021-07-01,consistent,3,17852
2021-07-02,2021-06-30,inconsistent,0,12
2021-07-02,2021-06-30,consistent,4,29187
2021-07-02,2021-06-29,inconsistent,0,16
2021-07-02,2021-06-29,consistent,3,32829
2021-07-02,2021-06-28,inconsistent,0,28
2021-07-02,2021-06-28,consistent,4,35394
2021-07-02,2021-07-02,consistent,2,7262
2021-07-02,2021-07-01,inconsistent,0,40
2021-07-02,2021-07-01,consistent,2,18984
2021-07-02,2021-06-30,inconsistent,0,12
2021-07-02,2021-06-30,consistent,2,29916
2021-07-02,2021-06-29,inconsistent,0,16
2021-07-02,2021-06-29,consistent,3,33135
2021-07-02,2021-06-28,inconsistent,0,28
2021-07-02,2021-06-28,consistent,4,35782
2021-07-03,2021-07-02,consistent,2,10697
2021-07-03,2021-07-01,inconsistent,0,40
2021-07-03,2021-07-01,consistent,2,19811
2021-07-03,2021-06-30,inconsistent,0,12
2021-07-03,2021-06-30,consistent,3,30120
2021-07-03,2021-06-29,inconsistent,0,16
2021-07-03,2021-06-29,consistent,3,33296
2021-07-03,2021-06-28,inconsistent,0,28
2021-07-03,2021-06-28,consistent,3,36134
2021-07-03,2021-07-02,consistent,2,10707
2021-07-03,2021-07-01,inconsistent,0,40
2021-07-03,2021-07-01,consistent,3,19813
2021-07-03,2021-07-02,consistent,2,10707
2021-07-03,2021-07-01,inconsistent,0,40
2021-07-03,2021-07-01,consistent,3,19813
2021-07-03,2021-06-30,inconsistent,0,12
2021-07-03,2021-06-30,consistent,4,30129
2021-07-03,2021-07-03,consistent,1,4
2021-07-03,2021-07-02,consistent,2,10711
2021-07-03,2021-07-01,inconsistent,0,40
2021-07-03,2021-07-01,consistent,2,19814
2021-07-03,2021-06-30,inconsistent,0,12
2021-07-03,2021-06-30,consistent,2,30129
2021-07-03,2021-07-03,consistent,2,594
2021-07-03,2021-07-02,consistent,2,10756
2021-07-03,2021-07-01,inconsistent,0,40
2021-07-03,2021-07-01,consistent,2,19819
2021-07-03,2021-06-30,inconsistent,0,12
2021-07-03,2021-06-30,consistent,3,30189
2021-07-03,2021-06-29,inconsistent,0,16
2021-07-03,2021-06-29,consistent,4,33419
2021-07-03,2021-07-03,consistent,2,1531
2021-07-03,2021-07-02,consistent,2,10836
2021-07-03,2021-07-01,inconsistent,0,40
2021-07-03,2021-07-01,consistent,2,19960
