data_atualizacao,data_aplicaçao,tipo,media_tempo_gasto,total
2021-07-01,2021-06-21,consistent,2,10743
2021-07-01,2021-06-22,inconsistent,0,6
2021-07-01,2021-06-22,consistent,3,10798
2021-07-01,2021-06-23,inconsistent,0,2
2021-07-01,2021-06-23,consistent,2,8191
2021-07-01,2021-06-24,inconsistent,0,4
2021-07-01,2021-06-24,consistent,2,8520
2021-07-01,2021-06-27,consistent,1,712
2021-07-01,2021-06-26,consistent,1,1639
2021-07-01,2021-06-25,consistent,2,8549
2021-07-02,2021-06-27,consistent,1,712
2021-07-02,2021-06-26,consistent,3,1646
2021-07-02,2021-06-25,consistent,3,8576
2021-07-02,2021-06-24,inconsistent,0,4
2021-07-02,2021-06-24,consistent,2,8685
2021-07-02,2021-06-23,inconsistent,0,2
2021-07-02,2021-06-23,consistent,3,8248
2021-07-02,2021-06-22,inconsistent,0,6
2021-07-02,2021-06-22,consistent,4,10941
2021-07-02,2021-06-27,consistent,1,717
2021-07-03,2021-06-27,consistent,1,718
2021-07-03,2021-06-26,consistent,2,1736
2021-07-03,2021-06-21,consistent,2,11285
2021-07-03,2021-06-25,consistent,2,8734
2021-07-03,2021-06-24,inconsistent,0,4
2021-07-03,2021-06-24,consistent,2,8772
